Date,Ticker,MOM_1M,MOM_3M,MOM_6M,MOM_12M,VOL_1M_STD,VOL_3M_STD,RS_1M,RS_3M,RS_6M,RS_12M,Sharpe_3M,Sharpe_6M,PriceToSMA50,PriceToSMA200
2023-09-08,CRM,0.08783675758056327,0.07016622757904248,0.229212755400691,0.38276674265956007,0.013380133688683606,0.015596311949738912,0.10352631699924332,0.04844403726717142,0.15970460662689706,0.292154401424629,1.1336159178923577,1.8015463533679332,1.0349800076856337,1.2014788364004794
2023-09-08,CSCO,0.0671416581507879,0.139196967055961,0.164347548641766,0.26238002368766683,0.010009030254164544,0.010557022574117553,0.08283121756946796,0.11747477674408993,0.09483939986797207,0.17176768245273577,3.322370357640765,1.8244347717482405,1.0582295656956526,1.1440826207197852
2023-09-08,CVX,0.05451665540700495,0.05840277369342214,0.06020369763328777,0.11093245987419963,0.010936355200230563,0.011566909823727245,0.07020621482568501,0.03668058338155108,-0.009304451140506168,0.02032011863926858,1.272259916013788,0.5547690745152056,1.0545245724983825,1.0332348301715906
2023-09-08,DIS,-0.06994030323147711,-0.1259488376237564,-0.16422131124446218,-0.32305663496335624,0.017525048699849305,0.014515505117823081,-0.054250743812797056,-0.14767102793562745,-0.23372946001825612,-0.4136689761982873,-2.186360293225865,-1.2085839810758605,0.9434704123108182,0.8652732907964199
2023-09-08,DOW,-0.02075144773929906,0.030219744850411265,0.001205436447669646,0.14537637278797771,0.012039247550583476,0.012106697580120286,-0.005061888320619001,0.008497554538540206,-0.0683027123261243,0.05476403155304667,0.6289625975633282,0.010551815212381573,1.003508989089105,1.0202762609414313
2023-09-08,GS,-0.043098515315856054,-0.021804747096098077,-0.03376070184320141,0.014196315391951174,0.009763720056136339,0.012796379379152085,-0.027408955897175995,-0.04352693740796913,-0.10326885061699534,-0.07641602584297988,-0.429362061516831,-0.2956768807332234,0.9808047309352018,0.9699180054778175
2023-09-08,HD,0.007887704712021163,0.09413225643587649,0.1457542372687799,0.12664838098793024,0.008268970956945638,0.009784130377752323,0.02357726413070122,0.07241006612400543,0.07624608849498596,0.0360360397529992,2.424241932143222,1.536002170450331,1.021608510603093,1.076742649677321
2023-09-08,HON,-0.019800620948044006,-0.06580865635810812,-0.03361960656968946,-0.0036064193382183444,0.006826093478664853,0.01102168770896997,-0.004111061529363948,-0.08753084666997918,-0.1031277553434834,-0.09421876057314939,-1.504508491296008,-0.36875995259381916,0.9459581745660289,0.9323791261284894
2023-09-08,IBM,0.03577586098063441,0.10559488014145244,0.18248229221038761,0.19433180601405187,0.005752233869241419,0.008363175253816552,0.05146542039931447,0.08387268982958138,0.11297414343659368,0.10371946477912082,3.1814960238475605,2.5182865900525173,1.0544602294178334,1.111434712197708
2023-09-08,INTC,0.10328714998005412,0.18134539866695554,0.37064909899627824,0.24842133207040365,0.022442890113413418,0.02449734557886227,0.11897670939873417,0.15962320835508448,0.3011409502224843,0.15780899083547262,1.8652937402041272,1.8690399421292465,1.1089334016784071,1.248772718384019
2023-09-08,JNJ,-0.06779421246951722,0.009104426827938274,0.0745503894091817,0.006725882241107447,0.010458247068477327,0.012554812348940288,-0.05210465305083717,-0.012617763483932785,0.00504224063538776,-0.0838864589938236,0.18272673948612272,0.8360352958676439,0.9715880082916274,0.9877296319205432
2023-09-08,JPM,-0.06695581819128105,0.02863308281432602,0.11314733263512004,0.24683251792557603,0.008894419588668524,0.010108796004205828,-0.05126625877260099,0.006910892502454961,0.043639183861326106,0.15622017669064497,0.7137208725314214,0.9890775722726284,0.9556113473170346,1.0376312530811802
2023-09-08,KO,-0.04574040548947392,-0.02678861345620355,-0.003958872001661815,-0.03644558986108582,0.005027196887082837,0.007020894037115092,-0.03005084607079386,-0.04851080376807461,-0.07346702077545575,-0.12705793109601687,-0.9614297091031956,-0.07382036721592326,0.9608068211058907,0.9565908717311158
2023-09-08,MCD,-0.026396936620703422,-0.017860528216813422,0.07572457372152257,0.09944301360889687,0.006186509909451595,0.006930374474943172,-0.010707377202023364,-0.03958271852868448,0.00621642494772863,0.008830672373965828,-0.6493776211315175,1.3391417688117033,0.970814555484839,1.0067826679976182
2023-09-08,MMM,0.038946450692386975,0.06780372429224094,0.036730891760433745,-0.07163848579620914,0.015000291553685154,0.015708548873826306,0.05463601011106703,0.046081533980369876,-0.03277725701336019,-0.1622508270311402,1.0876200437533816,0.273210144216064,1.0350998069534785,1.0037990919756312
2023-09-08,MRK,0.027424374135746353,-0.004919596563651922,0.02697330965636036,0.25561403679199796,0.01411477055319761,0.01228403062214337,0.043113933554426415,-0.02664178687552298,-0.04253483911743358,0.1650016955570669,-0.10091327945986553,0.28162552661026885,1.0059870331937457,0.9993059684142545
2023-09-08,MSFT,0.038798395367690905,0.029439137153218796,0.28554954558425205,0.2682551494121172,0.009960153572782513,0.01435625196735204,0.05448795478637096,0.007716946841347737,0.21604139681045811,0.17764280817718614,0.5167062631326693,2.269215784260832,1.0063234209300365,1.1553527772409393
2023-09-08,NKE,-0.11271525808129461,-0.08038114746588808,-0.1813531386468856,-0.09242459642367208,0.01214203406502069,0.014548665903626471,-0.09702569866261455,-0.10210333777775914,-0.25086128742067954,-0.18303693765860313,-1.392165130148829,-1.4408661971751466,0.9243343900874552,0.8536950116759245
2023-09-08,PG,-0.025564730169427945,0.04964521052680671,0.12566520126813036,0.13089765810721893,0.00622887302413664,0.008005276211657218,-0.009875170750747887,0.027923020214935652,0.05615705249433642,0.04028531687228788,1.5626465461093793,1.829785265650465,1.0010535623137724,1.03750788929743
2023-09-08,TRV,-0.0389969583699289,-0.0835398549846329,-0.07215854015628023,0.0023376621139066995,0.007184091664545679,0.009764405685270816,-0.02330739895124884,-0.10526204529650396,-0.14166668893007417,-0.08827467912102435,-2.155795807908287,-0.6812280071898418,0.9604195345459687,0.912460738358629
2023-09-08,UNH,-0.039544866932953567,-0.011503756860913551,0.04508258439822791,-0.06391728309766116,0.010504019158318681,0.016280701839938447,-0.02385530751427351,-0.03322594717278461,-0.024425564375566026,-0.1545296243325922,-0.17804356930507462,0.3853179817775923,0.9827925608789176,0.9817746403657674
2023-09-08,V,0.03280198716945315,0.1050442640732609,0.12071499354337975,0.21816215205785017,0.007360776008782869,0.008315032449849163,0.048491546588133205,0.08332207376138984,0.05120684476958581,0.1275498108229191,3.1832307051559168,1.5550222320887008,1.028547534744975,1.0923382754641278
2023-09-08,VZ,0.02237105898144432,-0.03976373823217126,-0.05447178530562627,-0.1390008773635447,0.01050837178438661,0.015982850346187686,0.03806061840012438,-0.06148592854404232,-0.1239799340794202,-0.22961321859847572,-0.6268919514882578,-0.4679863329077604,0.9842244775911176,0.922182456834126
2023-09-08,WBA,-0.2678024360573035,-0.35261834479811655,-0.38174353549628776,-0.437376236784701,0.020989227133809917,0.021635374079372615,-0.2521128766386234,-0.3743405351099876,-0.45125168427008167,-0.5279885780196321,-4.106768430135403,-2.5651971686396515,0.7919482072223931,0.6779289809855219
2023-09-08,WMT,0.021166511381220186,0.07701335268688203,0.1886724688089665,0.2029150330098693,0.008714118584250774,0.008002529613837135,0.03685607079990025,0.05529116237501097,0.11916432003517255,0.11230269177493825,2.4249258395028663,3.1654707994138795,1.035923308839634,1.1009899051747398
2023-09-15,AAPL,-0.00887425686376917,-0.05960776442111042,0.11868082309930246,0.12533485971137032,0.016505176436203382,0.013386728499687155,-0.004622548342455587,-0.06569762717147758,0.047711246960862846,0.019289672509687675,-1.1219877093052613,1.1884831270653997,0.9480924159979288,1.0646844884633926
2023-09-15,AMGN,-0.008288568966696481,0.14024308515444714,0.12315363450853925,0.16668013502868953,0.011139662051108322,0.013325252232775234,-0.004036860445382899,0.13415322240407998,0.05218405837009964,0.06063494782700689,2.651952490785944,1.199505824677994,1.0588109770715965,1.081854015320474
2023-09-15,AXP,0.018428320862347868,-0.05619861551777387,0.025735920576012015,0.06095500375647741,0.008132968105469974,0.011523501633058276,0.02268002938366145,-0.06228847826814104,-0.0452336555624276,-0.04509018344520523,-1.2288556478983153,0.22340272838437472,0.9930127925029862,1.011135621318929
2023-09-15,BA,-0.09979509171638415,-0.05287535334642003,0.023925275087843482,0.332377074097564,0.016824433833526536,0.018367611810605478,-0.09554338319507057,-0.0589652160967872,-0.047044301050596135,0.22633188689588135,-0.7253712048079612,0.1763877170498338,0.9319440408215839,0.9955318063272173
2023-09-15,CAT,0.01676173985892156,0.12459217530016316,0.25435604953614877,0.43506743070288295,0.011996975621501017,0.016153060069245585,0.021013448380235143,0.118502312549796,0.18338647339770914,0.3290222435012003,1.9435498362343704,1.805394872418471,1.0264362441309112,1.1579567066710907
2023-09-15,CRM,0.03615191052345944,0.012613610434876292,0.1361108393821011,0.2919002133554185,0.014119704864366665,0.015307136097111327,0.04040361904477302,0.006523747684509127,0.0651412632436615,0.18585502615373584,0.2076372131497197,1.1111702205588008,0.9844459252902593,1.1367154395378043
2023-09-15,CSCO,0.05652878442314897,0.0837236029954896,0.12668349254949254,0.2750274422237959,0.00977816479359013,0.010274843119196783,0.060780492944462555,0.07763374024512244,0.05571391641105293,0.16898225502211323,2.0532055570108105,1.4271016040426798,1.0365185909332935,1.126095282888459
2023-09-15,CVX,0.0579853888795595,0.06019416630206766,0.09547074576495687,0.05540637449231942,0.009673979148101045,0.011943823349148421,0.06223709740087308,0.0541043035517005,0.024501169626517258,-0.05063881270936322,1.2699035967246293,0.9072543030121422,1.0424293158378277,1.0306819839089714
2023-09-15,DIS,-0.008957117034723709,-0.08250260435592027,-0.09692354273145168,-0.27350169405536784,0.012950268937875053,0.01465920126508979,-0.004705408513410126,-0.08859246710628743,-0.16789311886989128,-0.3795468812570505,-1.4181333536243426,-0.7162282088330095,0.9960706313220268,0.9109594877095843
2023-09-15,DOW,0.022457961426823346,0.019461907623462393,0.08271331651332157,0.1873659378913576,0.010814466174367075,0.011788744423213702,0.02670966994813693,0.013372044873095228,0.011743740374881961,0.08132075068967497,0.4159849086880738,0.7518535546285612,1.0038824409795148,1.020215484231931
2023-09-15,GS,0.04830019981509092,0.016511595305745336,0.0994193899578788,0.07519414788872235,0.011731436309423068,0.013418346299750578,0.0525519083364045,0.01042173255537817,0.028449813819439188,-0.030851039312960293,0.31006286859623505,0.9365155274584339,1.0267886126915224,1.0234964153201018
2023-09-15,HD,-0.02918064155466216,0.068558462303977,0.12768420114646029,0.17784042051766533,0.010100354338525968,0.010202506739796826,-0.024928933033348578,0.06246859955360983,0.05671462500802067,0.07179523331598268,1.6932219852707449,1.3193287723812626,0.9927163955754205,1.0516675127347515
2023-09-15,HON,0.034519724470005175,-0.048440642818964603,0.031100562953145033,0.09096577556860952,0.0078125823236828,0.011163819965417576,0.03877143299131876,-0.05453050556933177,-0.03986901318529458,-0.015079411633073123,-1.0933439206301205,0.34192346530596507,0.9971490985219698,0.9783762143033731
2023-09-15,IBM,0.03733480079815739,0.06483231480798834,0.18261293883478813,0.18297900694018418,0.006400858203487148,0.008535417908507986,0.04158650931947097,0.05874245205762118,0.11164336269634852,0.07693381973850154,1.9139318045532003,2.520291413075924,1.0314598736889862,1.097787608826403
2023-09-15,INTC,0.12198270399213355,0.05950801414994304,0.23492157496958316,0.2941444792997993,0.01991806366480018,0.022821078787280458,0.12623441251344714,0.053418151399575876,0.16395199883114353,0.18809929209811665,0.6570508904701591,1.22378345102918,1.0868452116219973,1.2345482917967516
2023-09-15,JNJ,-0.05832958421507304,-0.006788897830159944,0.061798913609334274,0.008664095729446415,0.011194728521668858,0.012666055683009792,-0.05407787569375946,-0.012878760580527109,-0.009170662529105339,-0.09738109147223623,-0.13505715617171155,0.6869369809549298,0.9765090882339093,0.9947278878842576
2023-09-15,JPM,-0.009230955661734472,0.04604066633490374,0.14404489615783683,0.2789741950824947,0.009036050369756613,0.010382215298286666,-0.004979247140420889,0.03995080358453657,0.07307532001939722,0.17292900788081206,1.1174067504415852,1.3631626367949132,0.9867435122999372,1.0706877509980484
2023-09-15,KO,-0.035002190096072514,-0.047326745520179986,-0.02443443656617069,-0.010554957271695649,0.006308957161818376,0.0070739561365033695,-0.03075048157475893,-0.05341660827054715,-0.0954040127046103,-0.1166001444733783,-1.6857920409835934,-0.45060245720587533,0.9649639754123758,0.9587255246180016
2023-09-15,MCD,-0.0200817045071106,-0.045030651583167554,0.038573331009112685,0.10639444750687403,0.008171228271690948,0.007375702458425364,-0.015829995985797016,-0.05112051433353472,-0.03239624512932693,0.00034926030519139006,-1.538383323787824,0.6650830877852583,0.9718598245945461,1.0020450858337933
2023-09-15,MMM,0.01751952100978,-0.012003656141200698,-0.0007631475793089755,-0.09625395522880884,0.01991001290813907,0.017300049561804972,0.021771229531093582,-0.018093518891567864,-0.0717327237177486,-0.20229914243049146,-0.17483401040305085,-0.005412158926507305,0.9786486345025003,0.9590030678631377
2023-09-15,MRK,-0.004396700562295834,-0.010539937375170401,0.015128884983044379,0.2393288460434527,0.013807404318785492,0.012392650256108965,-0.00014499204098225148,-0.016629800125537567,-0.055840691155395236,0.13328365884177007,-0.21430561896114603,0.15975788560139087,1.0034573265367217,0.9911813042365544
2023-09-15,MSFT,0.030188923892807234,-0.05061573368573354,0.1829324492129644,0.27907181881924614,0.01257047560073384,0.014311761531999328,0.03444063241412082,-0.05670559643610071,0.11196287307452478,0.1730266316175635,-0.8911527797483003,1.4913864063104936,0.9950135553299263,1.132370846324966
2023-09-15,NKE,-0.09802522673136134,-0.15175150467965673,-0.219206046618491,-0.09322902576449536,0.012623542992497638,0.012704682462900213,-0.09377351821004776,-0.1578413674300239,-0.2901756227569306,-0.199274212966178,-3.009739527773553,-1.7597838107252746,0.921553434911239,0.8427749670625876
2023-09-15,PG,0.0016956482434981655,0.03953782181077261,0.08395251206164495,0.12841217277967645,0.007850855772606129,0.008362071882483562,0.005947356764811748,0.033447959060405444,0.012982935923205333,0.02236698557799381,1.1914026567143787,1.2039186520085898,1.002618964219628,1.039341269758648
2023-09-15,TRV,0.0027928442392499224,-0.05933513398462507,-0.03203113612401079,0.03166477506448158,0.007683541323085682,0.00981550311267916,0.007044552760563505,-0.06542499673499223,-0.1030007122624504,-0.07438041213720106,-1.5232075483025838,-0.31752721346607715,0.9944629693755596,0.9431082127531468
2023-09-15,UNH,-0.030169602207829462,0.04758377069131563,0.038608574776485875,-0.03169642830614772,0.010297566951623692,0.013785910701267237,-0.02591789368651588,0.04149390794094846,-0.03236100136195374,-0.13774161550783037,0.8697273229583914,0.3310960837059251,0.993165029005519,0.9958381414566296
2023-09-15,V,0.007411130593940125,0.0656791563653641,0.1069447871667302,0.19774004789790264,0.008630332736628749,0.008642939746983156,0.011662839115253707,0.05958929361499694,0.035975211028290585,0.09169486069622,1.9148105042993768,1.3882922326763951,0.9994304281564724,1.060703431698864
2023-09-15,VZ,0.015508896073031186,-0.05775879197612147,-0.045179196842599925,-0.13374450279176894,0.010585898260162789,0.015899988619930833,0.01976060459434477,-0.06384865472648864,-0.11614877298103954,-0.23978968999345157,-0.9153369809560381,-0.3879241010083105,1.0019689546063602,0.9334748198900897
2023-09-15,WBA,-0.21118296893577282,-0.33857621048997566,-0.36597625910873594,-0.3810269404858189,0.023582938976002072,0.021997668264974395,-0.20693126041445925,-0.3446660732403428,-0.43694583524717556,-0.4870721276875016,-3.8782831413413468,-2.4191115220339903,0.8263317890761409,0.7006195851441106
2023-09-15,WMT,0.03322318213574136,0.046425181034400055,0.18182081402497555,0.21427254479491895,0.00841150373766274,0.00783307891497741,0.03747489065705494,0.04033531828403289,0.11085123788653593,0.1082273575932363,1.4934160861891816,3.078930231659202,1.0360251339891513,1.1041309481939012
2023-09-22,AAPL,-0.03557467219544818,-0.06446129788348368,0.09785309434776626,0.1343672754321832,0.016442887658293895,0.013674512778158177,-0.020695254473797203,-0.07144627893317694,0.04157623785732665,0.01637552148788994,-1.1878098025273036,0.9718867879150564,0.9536321608926439,1.0584390338230196
2023-09-22,AMGN,0.03939128625012197,0.17250215064550253,0.15586010606767628,0.20927448209338553,0.012436866356528459,0.01356692658417915,0.05427070397177294,0.16551716959580928,0.09958324957723666,0.09128272814909229,3.2038543171950367,1.5354040895660872,1.0676926449241,1.1120130521567222
2023-09-22,AXP,-0.040706953453150556,-0.08999647303651737,-0.05419489943514384,0.0433539860537232,0.010749656982360052,0.0119959658534669,-0.02582753573149958,-0.09698145408621063,-0.11047175592558345,-0.07463776789057006,-1.8903838128829942,-0.480919860980601,0.9374858889854241,0.9449611248879831
2023-09-22,BA,-0.1450849219350703,-0.03820665508442699,-0.000960477222161303,0.3219308426715343,0.015609836202059333,0.017654445610122405,-0.13020550421341934,-0.04519163613412025,-0.05723733371260092,0.2039390887272411,-0.545311497297894,-0.007256043049082249,0.8908368173760925,0.9432619079779613
2023-09-22,CAT,0.00010982168492001963,0.1574316862967037,0.22896605107354495,0.484267691177775,0.012866647008192237,0.015992733595150122,0.014989239406570997,0.15044670524701045,0.17268919458310533,0.3662759372334818,2.4804425081372465,1.6474785159479675,0.9942309198117691,1.127409057093404
2023-09-22,CRM,-0.012994747321494186,-0.017574692691131107,0.09650246165121382,0.3352521372631742,0.013857700798981607,0.014435647692757509,0.0018846704001567911,-0.024559673740824364,0.040225605160774204,0.21726038331888098,-0.30676879914137084,0.7862500872071905,0.950625283104848,1.084162094549381
2023-09-22,CSCO,-0.044005213185595735,0.06994241472675924,0.08941878979048609,0.2853714644240932,0.010900306724919673,0.011122518727172967,-0.029125795463944757,0.06295743367706598,0.03314193330004648,0.1673797104798,1.5845180737469713,0.9808087782951984,0.9844314179280484,1.0729072720882182
2023-09-22,CVX,0.04319776145157026,0.10364261160497253,0.0926590080331901,0.1059999419314275,0.009185637551149003,0.011336274368663272,0.058077179173221236,0.09665763055527926,0.03638215154275049,-0.01199181201286574,2.303709537639015,0.9155393074365525,1.0338914794325973,1.030812323088876
2023-09-22,DIS,-0.054837842888790435,-0.08094163199388923,-0.16504507549843447,-0.2515605617888873,0.015778220510583373,0.015203841712966636,-0.03995842516713946,-0.0879266130435825,-0.2213219319888741,-0.36955231573318054,-1.3414618865697912,-1.2127003056624133,0.9530724580642987,0.8682424567748063
2023-09-22,DOW,-0.04804744964937624,-0.009096193439841097,-0.0007236702441612774,0.1637777592251342,0.012794027612318947,0.012166968897712486,-0.03316803192772526,-0.016081174489534354,-0.05700052673460089,0.045786005280840966,-0.1883809620831017,-0.006585675816352588,0.9385974954801012,0.950903944688962
2023-09-22,GS,0.025406156388209877,0.04933040759614787,0.056471067483949325,0.05170154231923911,0.012498960275329693,0.01298653730386225,0.040285574109860854,0.04234542654645461,0.00019421099350971222,-0.06629021162505414,0.957152322395857,0.5547060657864313,0.9778481773016239,0.9823635045433141
2023-09-22,HD,-0.0581056564872678,0.02258892458378685,0.0875839510801651,0.14526848378493307,0.010141673584812376,0.010655144867202732,-0.04322623876561682,0.015603943534093589,0.03130709458972549,0.02727672984063982,0.53419020154516,0.9048388778622712,0.9439521944035858,1.000799714348643
2023-09-22,HON,0.014329235851640719,-0.047444012608448875,0.025875640999657328,0.10594633726906072,0.008950696002090688,0.011272329775897648,0.029208653573291696,-0.05442899365814213,-0.030401215490782285,-0.012045416675232526,-1.0605409635511434,0.2978421347909265,0.9870250092450449,0.9644355216905686
2023-09-22,IBM,0.024112575488522466,0.13812211569028549,0.19961780471415352,0.2111129106078417,0.008645887276035751,0.00823475465974424,0.038991993210173444,0.13113713464059223,0.1433409482237139,0.09312115666354846,4.226416355628618,2.753228257294512,1.0267693884848021,1.1037867650026663
2023-09-22,INTC,0.00586852163803581,0.03872429328041785,0.17098874590927138,0.21599459656185277,0.023297062453458292,0.022361703129014407,0.020747939359686787,0.03173931223072459,0.11471188941883176,0.09800284261755952,0.4363533796432708,0.8777661741076629,0.9735880748541432,1.107938952083977
2023-09-22,JNJ,-0.01756464466973002,-0.02332209756431051,0.0749044949872951,0.011178788466115627,0.00894955251410257,0.012691844708912232,-0.0026852269480790412,-0.030307078614003773,0.018627638496855482,-0.10681296547817762,-0.4630230155681268,0.8432358930770265,0.9682816695704994,0.9907500789075445
2023-09-22,JPM,-0.011190792010290421,0.055205372639413774,0.15349069514689412,0.2898193865115457,0.007742317333216384,0.010169127641861689,0.0036886257113605565,0.04822039158972052,0.0972138386564545,0.17182763256725248,1.367909507533305,1.555261176937537,0.9656427824859237,1.0456505629422301
2023-09-22,KO,-0.037409465337766394,-0.052722202446766606,-0.023998061481117234,-0.0005737877540467921,0.006830060804289794,0.00711306526195022,-0.022530047616115417,-0.05970718349645986,-0.08027491797155685,-0.11856554169834004,-1.8676542137441687,-0.4371853013980113,0.9613405966388056,0.9546749743346674
2023-09-22,MCD,-0.029473583753096957,-0.05759825084142688,0.02025301364881431,0.10286821134987591,0.008929827140400047,0.007685017177941226,-0.01459416603144598,-0.06458323189112014,-0.0360238428416253,-0.015123542594417339,-1.8885312395501876,0.34758495203955714,0.9567348815594,0.9797369710808802
2023-09-22,MMM,-0.02654062469375843,-0.02237663436987609,-0.010066529986009452,-0.11342969130268861,0.020035339454442823,0.017192314946117834,-0.011661206972107454,-0.029361615419569352,-0.06634338647644906,-0.23142144524698186,-0.3279594339617032,-0.07189899746229773,0.9394759476322541,0.9256147841904301
2023-09-22,MRK,-0.03879351164378847,-0.06801213532907874,0.03349472102759755,0.25652043221340637,0.009755952956816133,0.011914695077333969,-0.023914093922137492,-0.074997116378772,-0.022782135462842065,0.13852867826911314,-1.4383454337151447,0.3672001973129221,0.9928568677535637,0.9802419333322113
2023-09-22,MSFT,-0.031026896507786565,-0.053142010076313036,0.13683450990098323,0.2922934014732852,0.012708114855084992,0.014046117350980426,-0.016147478786135587,-0.06012699112600629,0.0805576534105436,0.17430164752899197,-0.9533259301602415,1.1243078269366138,0.958838539606889,1.0802530753107749
2023-09-22,NKE,-0.08003314610628191,-0.18354892758880215,-0.27969813598770354,-0.0813114776967013,0.01186278808982892,0.012215950916492246,-0.06515372838463093,-0.1905339086384954,-0.33597499247814316,-0.19930323164099456,-3.7860321128091465,-2.374367025797699,0.880693654288024,0.7980675427299966
2023-09-22,PG,-0.0109570033059228,0.02707875755376955,0.0652818153580046,0.13629551312975682,0.007640961911453904,0.008168128538563229,0.003922414415728177,0.02009377650407629,0.009004958867564992,0.018303759185463578,0.8353450267287639,0.9437078967653116,0.986924504692821,1.02532353047076
2023-09-22,TRV,0.04828727571764189,-0.028188025905204372,0.03594945592584878,0.08853692680928833,0.007110887896768105,0.009985415787153203,0.06316669343929286,-0.03517300695489763,-0.020327400564590835,-0.029454827135004913,-0.7113088784370195,0.39228544779572333,1.0137472998478871,0.9627869074207678
2023-09-22,UNH,0.03735774349261029,0.06310326719538602,0.0821750626032248,0.002868681274689198,0.01140374103668665,0.013779806446119106,0.052237161214261266,0.05611828614569276,0.025898206112785184,-0.11512307266960405,1.1539007326372528,0.6980896501883931,1.0248896685836184,1.0374652239465931
2023-09-22,V,-0.030250947789104036,0.02568361309663256,0.05842064741869374,0.2367258355516442,0.010203282915107815,0.00913927511469972,-0.015371530067453058,0.0186986320469393,0.002143790928254126,0.11873408160735095,0.7081154808749573,0.7471290411965525,0.974326788420256,1.0313169702135674
2023-09-22,VZ,0.002708013817063683,-0.04711440550290838,-0.08175405422386872,-0.1043689046212741,0.010791920203217438,0.015797606693622297,0.01758743153871466,-0.05409938655260164,-0.13803091071430834,-0.22236065856556736,-0.7514881543940357,-0.7068786163765378,0.991804483680077,0.921235089684141
2023-09-22,WBA,-0.22843255371174073,-0.37875632925012526,-0.3928494832560113,-0.4014584714489351,0.02249345606521315,0.02156876068341815,-0.21355313599008977,-0.3857413102998185,-0.44912633974645094,-0.5194502253932284,-4.4248079737528245,-2.6196871211460735,0.801001051625645,0.6692650450641986
2023-09-22,WMT,0.026526761281498334,0.046914780624030074,0.15082031674383495,0.20137801560119323,0.006607289435583495,0.007697432017287332,0.041406179003149315,0.039929799574336816,0.09454346025339533,0.08338626165689998,1.535760696561396,2.5528151784566924,1.015794912789878,1.086483201260441
2023-09-29,AAPL,-0.09168776612418757,-0.12346329765327477,0.05580627587553169,0.13923758342918846,0.014157291338688998,0.01348719299601844,-0.0512499758194837,-0.0969550764018907,0.03626361254748652,0.01806771809656979,-2.306619830495363,0.5537349974265168,0.9449230361416743,1.032065405256827
2023-09-29,AMGN,0.04132432350497848,0.1991207684049868,0.12440961853269404,0.18459239240628558,0.012385014709788401,0.013431457486085346,0.08176211380968235,0.22562898965637088,0.10486695520464887,0.06342252707366691,3.7355378284325575,1.23728801696863,1.0550373617797875,1.1170904999989484
2023-09-29,AXP,-0.07101502584938173,-0.15155979785935939,-0.07778223581860418,0.073977687330704,0.010651236502722008,0.011711683644020332,-0.03057723554467786,-0.1250515766079753,-0.09732489914664935,-0.047192178001914664,-3.260801826533034,-0.7172066718124724,0.9281437342998612,0.9213171654435206
2023-09-29,BA,-0.1772395170536002,-0.09678888058180604,-0.09622038043933245,0.36217531981008005,0.009355290884524706,0.017863424036336336,-0.13680172674889632,-0.07028065933042198,-0.11576304376737762,0.24100545447746138,-1.365276077264209,-0.7290117061873921,0.8704742344105816,0.912921414685406
2023-09-29,CAT,-0.033604813566198544,0.10887697183250084,0.20577134544538134,0.5087173463820183,0.012650965862817536,0.016213538331683007,0.006832976738505324,0.1353851930838849,0.18622868211733618,0.3875474810493996,1.6920685433644427,1.473027529872192,0.9890544056054761,1.121732720559866
2023-09-29,CRM,-0.058702261140018676,-0.040967995451128274,0.03095043766804741,0.30035362983074415,0.01236511395485337,0.01431634997182524,-0.01826447083531481,-0.014459774199744205,0.01140777434000224,0.17918376449812548,-0.7210612035145753,0.2535606336472981,0.9451286583244467,1.0550342043290366
2023-09-29,CSCO,-0.05518277918380882,0.045852796938237024,0.05934589542850565,0.29494095044779517,0.010960527494087916,0.011257834532388766,-0.014744988879104949,0.0723610181896211,0.03980323210046048,0.1737710851151765,1.0262914050891614,0.6511939123895542,0.9843772999757768,1.073589730530507
2023-09-29,CVX,0.051349473662677544,0.07873966645855181,0.0569562434142202,0.18136550288692677,0.010544198551247169,0.011549691811920653,0.0917872639673814,0.10524788770993587,0.037413580086175034,0.060195637554308096,1.7178407310235093,0.5587803209600517,1.0378262568676215,1.0448436882237397
2023-09-29,DIS,-0.03907831056479572,-0.09671115801704538,-0.19092104436857787,-0.20408576817274934,0.013287566410177589,0.015290479782966085,0.0013594797399081454,-0.07020293676566132,-0.21046370769662304,-0.325255633505368,-1.5937316287810086,-1.4237224755440214,0.9577457742312429,0.869025412299692
2023-09-29,DOW,-0.06003131813673021,-0.01968642707354573,-0.019482024045076683,0.18795817220653552,0.013293638260241889,0.012376311966829947,-0.019593527832026343,0.006821794177838337,-0.039024687373121855,0.06678830687391685,-0.4008070715643045,-0.17683040390755211,0.9651546935135908,0.9746674923864523
2023-09-29,GS,-0.015364667251751736,0.011492129409958139,0.02342762329066802,0.10256385819518289,0.011739177190729382,0.012667241953010744,0.02507312305295213,0.038000350661342205,0.00388495996262285,-0.01860600713743578,0.22860101945376188,0.23033093639063673,0.9675491747136851,0.9714407352796458
2023-09-29,HD,-0.09004321621624353,-0.021312627666675674,0.07074415854010989,0.09516204823454162,0.009057531870414016,0.009612949898633122,-0.049605425911539665,0.005195593584708395,0.05120149521206472,-0.02600781709807705,-0.5586503046702664,0.729501688519113,0.9364748156630214,0.9900950772070153
2023-09-29,HON,-0.020466812053618416,-0.11072418088068492,-0.012741564567056088,0.08173012613869095,0.010026877554596006,0.011265657058192416,0.01997097825108545,-0.08421595962930085,-0.032284227895101256,-0.03943973919392772,-2.476541845112222,-0.14354502189811813,0.9696467550996156,0.9414481673318735
