Date,Ticker,MOM_1M,MOM_3M,MOM_6M,MOM_12M,VOL_1M_STD,VOL_3M_STD,SMA50,SMA200,PriceToSMA50,PriceToSMA200
2022-07-22,MCD,0.04398670562582436,0.0005783475610032446,0.014466105680718528,0.08428349050862532,0.010466255950702084,0.014184799197700788,230.64032958984376,232.45031631469726,1.0338312327838048,1.02578125102106
2022-07-22,MMM,0.02812818823496176,-0.1135763485446855,-0.23817090649446052,-0.3595365197172172,0.012186795072600036,0.015616800569833918,102.23402481079101,115.71527523040771,0.9733051778489762,0.8599115847285791
2022-07-22,MRK,0.01059866377938124,0.05216372630243279,0.12667994881309094,0.19871931408615684,0.015304647480985513,0.014681634879302337,83.95492309570312,75.86109939575195,0.9930154757904709,1.0989629542265833
2022-07-22,MSFT,0.028162047506896253,-0.073286501735569,-0.1426444687698799,-0.08628362832644244,0.018293108547300707,0.023173886089565363,254.28783355712892,288.6586527252197,1.0003828705156785,0.8812664732875627
2022-07-22,NKE,0.03925007633134048,-0.21375364743703038,-0.2637527066337148,-0.3972667696805593,0.028152244463991262,0.029248443208016447,105.68031539916993,132.6761631011963,0.9912352249595849,0.7895468843834207
2022-07-22,PG,0.03858530027607212,-0.12189913886387549,-0.11254617564609253,0.06081158957076528,0.011818695844593375,0.01586352799813775,133.69891632080078,139.49695079803467,0.9983704599647342,0.9568743103011607
2022-07-22,TRV,-0.04212537740483649,-0.11411672453979275,-0.04395442226795883,0.0787938173397896,0.0188284763733368,0.015239527368940239,158.97544525146483,156.62140098571777,0.9308745168904307,0.9448657071417286
2022-07-22,UNH,0.0627844520493342,-0.026720755411348013,0.12532404638743158,0.23967908042844793,0.019228829103255563,0.01905459040499517,476.25693786621093,461.14363021850585,1.0508771180382106,1.0853180777394638
2022-07-22,V,0.09764320650119503,-0.010878209342018396,0.0004965804299155241,-0.1265139164612849,0.0157873891113072,0.023192269906214005,199.1379150390625,206.97050842285157,1.0506065175465193,1.0108473570699537
2022-07-22,VZ,-0.12083204877384822,-0.2006472411249292,-0.15884022093023759,-0.1817054999043115,0.019814055488779583,0.017780631250966093,41.2841609954834,41.97415142059326,0.8943024081610179,0.8796014534567602
2022-07-22,WBA,-0.04526107939619505,-0.1796127447647498,-0.29716503612683337,-0.1433033991652228,0.02260037132323429,0.021264027498882405,34.274066581726075,38.324620943069455,0.9500978476184017,0.8496813820233359
2022-07-22,WMT,0.09116617348971148,-0.1863410849182005,-0.05843880347336976,-0.05110155156494639,0.008734284375191092,0.021787646456879913,40.53252639770508,44.629550495147704,1.046834786357234,0.950734617340002
2022-07-29,AAPL,0.15461252517331456,-0.005461042986746251,0.02319420285719958,0.11529879206657474,0.01614642938803233,0.02524888907345313,142.13265014648437,156.36633697509765,1.1267905870660082,1.02422129595138
2022-07-29,AMGN,0.008277467058457026,0.0464748629113999,0.11618320132562018,0.053045386592178674,0.008674960839265963,0.009966954574502718,225.44275573730468,209.84449356079102,1.006801432741627,1.0816394827714888
2022-07-29,AXP,0.10296830802607507,-0.1630787753184343,-0.103260418157771,-0.0985618925774308,0.016786294728878808,0.024683550940498938,144.83163208007812,162.34505332946776,1.0257802632877702,0.9151213827624116
